지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균수증기압(hPa),최고수증기압(hPa),최저수증기압(hPa),최고수증기압 나타난날(yyyymmdd),최저수증기압 나타난날(yyyymmdd),평균이슬점온도(°C),평균상대습도(%),최소상대습도(%),최소상대습도 나타난날(yyyymmdd),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd)
106,동해,2018-10,13.9,18,9.8,24.3,3.8,20181007,20181030,10.4,20.5,4.3,20181006,20181027,6.8,65,22,20181011,273.2,139.9,26.5,6.3,20181006,20181006,20181006
106,동해,2018-11,10.1,13.9,6.1,19.5,0.3,20181104,20181123,7.5,15.2,1.4,20181108,20181123,1.7,59,15,20181123,44.5,29.3,0,0,20181108,20181105,20181105
106,동해,2018-12,3.2,7,-0.9,14.7,-8.4,20181203,20181228,3.9,14.8,0.4,20181203,20181227,-9.2,44,7,20181227,22.2,17.2,,,20181204,,
106,동해,2019-01,2.8,7.1,-1.3,12.8,-6,20190130,20190116,2.8,7.8,0.6,20190112,20190110,-11.6,37,3,20190128,14.3,8.2,,,20190131,,
106,동해,2019-02,3.8,7.4,-0.2,12.4,-5,20190224,20190201,4.1,8.8,1.1,20190203,20190211,-6.7,50,12,20190204,15.4,6.3,,,20190219,,
106,동해,2019-03,8.4,12.9,3.8,20.6,0.4,20190327,20190313,5.6,12.3,1.5,20190321,20190314,-2.2,51,10,20190309,51.5,15,,,20190315,,
106,동해,2019-04,11.3,15.5,6.8,24.8,1.2,20190416,20190410,7.6,16.9,1.5,20190424,20190405,1.8,58,8,20190416,102.6,38.8,6,1.9,20190426,20190426,20190410
106,동해,2019-05,18.4,23.2,13.7,33.3,5.9,20190525,20190507,10.5,18.6,3.4,20190527,20190505,6.8,53,12,20190506,3.3,1.6,1.1,0.7,20190506,20190518,20190506
106,동해,2019-06,18.6,22.4,15.3,27.5,11.3,20190630,20190612,16.5,23.5,7.3,20190629,20190601,14.2,78,23,20190601,125.4,72.4,9.7,3.5,20190607,20190607,20190615
106,동해,2019-07,23.4,26.7,20.8,33.5,17,20190731,20190710,22.5,31.7,14.1,20190728,20190702,19.2,79,42,20190702,191.4,70.5,15.6,3.7,20190711,20190711,20190711
106,동해,2019-08,24.1,27.4,21.1,31.6,17.7,20190802,20190825,24.2,30.4,13.6,20190815,20190830,20.4,81,36,20190830,149.9,74.7,24.7,8.1,20190815,20190807,20190807
106,동해,2019-09,20,23.3,16.8,29.1,11.5,20190908,20190924,19.3,28.4,10.4,20190907,20190916,16.7,83,33,20190916,255.6,84.3,13.4,5.8,20190922,20190904,20190921
106,동해,2019-10,15.4,19.3,11.6,22.2,7.8,20191004,20191030,12.8,24.1,5.6,20191003,20191027,10,73,24,20191027,512.5,231.4,67.4,17,20191003,20191003,20191003
106,동해,2019-11,9.6,14.1,5.3,19.6,-0.6,20191102,20191120,7.8,15.4,1.4,20191103,20191114,2.2,64,14,20191114,102.1,52.4,,,20191128,,
106,동해,2019-12,4.9,9.1,0.9,14.9,-4.2,20191217,20191206,4.2,10.4,0.8,20191217,20191205,-6.5,47,10,20191206,8.8,6.9,,,20191218,,
106,동해,2020-01,4.2,7.6,1.2,11.4,-2.8,20200108,20200116,4.6,12.3,1.4,20200108,20200114,-4.9,55,17,20200115,97.9,42.4,,,20200107,,
106,동해,2020-02,4.6,8.7,0.6,15.4,-6.2,20200213,20200206,4.9,11.2,0.8,20200213,20200205,-4.6,55,13,20200223,73.7,33,,,20200225,,
106,동해,2020-03,7.9,12.1,3.2,19.4,-0.8,20200319,20200306,6.3,15.1,2.2,20200327,20200304,-0.5,59,14,20200320,48.3,19.4,,,20200310,,
106,동해,2020-04,10.9,15.5,6.3,25.3,1.5,20200430,20200405,6.6,12,2.4,20200429,20200403,0.2,52,13,20200403,50.9,17,5.2,1.3,20200419,20200412,20200412
106,동해,2020-05,16.3,20.4,12.7,30.9,7.5,20200501,20200507,12.5,17.6,4.3,20200504,20200513,9.9,70,17,20200514,90.3,30.1,15.7,3.6,20200518,20200518,20200518
106,동해,2020-06,20.8,25,17.6,31.5,14.5,20200614,20200607,17.9,24.1,7.5,20200611,20200602,15.5,75,26,20200601,120.4,100.5,24.5,6.9,20200630,20200630,20200630
106,동해,2020-07,20.2,23,18,30.1,14,20200731,20200716,20.8,27.9,15.3,20200720,20200716,18,89,43,20200702,346.1,99.9,34.6,11.4,20200724,20200724,20200724
106,동해,2020-08,24.4,28,21.8,32.9,19.2,20200814,20200824,25.8,31.5,19.5,20200815,20200820,21.5,86,49,20200819,171.9,50.3,21.4,8.2,20200810,20200822,20200822
106,동해,2020-09,19.3,22.5,16,28.2,10.5,20200904,20200928,17.5,29.8,9.9,20200903,20200920,15.2,79,35,20200904,304,83.8,24.1,8.7,20200907,20200907,20200925
106,동해,2020-10,13.8,18.1,9.8,23.5,5.7,20201004,20201031,10.3,19.4,3.3,20201003,20201024,6.7,65,18,20201024,5.1,5.1,2.5,0.8,20201003,20201003,20201003
106,동해,2020-11,10.1,14.5,5.8,23.2,-1.3,20201119,20201129,6.6,19.6,1.5,20201119,20201108,-0.8,50,11,20201109,11.5,11.5,,,20201119,,
106,동해,2020-12,2.7,7.1,-1.2,12.8,-9.2,20201228,20201231,2.9,7.8,0.5,20201228,20201219,-11.6,37,7,20201219,2.3,1.6,,,20201229,,
106,동해,2021-01,0.6,5.1,-3.8,15.2,-12.6,20210115,20210108,3.1,9.7,0.3,20210122,20210107,-12.3,42,9,20210102,2.7,1.5,,,20210122,,
106,동해,2021-02,4.6,9.3,-0.2,21.7,-8.3,20210221,20210218,4.3,9.2,0.8,20210221,20210203,-6.9,47,12,20210204,0.9,0.9,,,20210227,,
106,동해,2021-03,8.6,12.8,4.2,19.2,-3.9,20210324,20210303,6.8,15,2.1,20210328,20210324,0.7,63,10,20210324,99.8,67.3,,,20210301,,
106,동해,2021-04,11.9,16,7.9,24,1.2,20210419,20210410,8.5,14.9,3.9,20210421,20210414,4,62,13,20210419,80.3,34.8,6.2,3.4,20210403,20210403,20210429
106,동해,2021-05,15.8,19.8,11.6,27,7,20210522,20210512,11.3,17,3.2,20210516,20210505,8,65,16,20210509,116.9,49.6,8.2,2.4,20210516,20210516,20210516
106,동해,2021-06,19.8,23.3,16.8,28.4,12.6,20210611,20210601,18.9,26.3,7.8,20210630,20210605,16.4,83,29,20210604,40.6,14.6,7.4,3.5,20210603,20210616,20210616
106,동해,2021-07,24.6,28.2,21.8,32.2,18.9,20210711,20210705,27.5,33.8,20.5,20210730,20210705,22.6,89,50,20210711,110.8,51,16.1,4.9,20210703,20210704,20210717
106,동해,2021-08,23.8,27.2,21.3,31.9,18.3,20210805,20210831,25.3,35,15.9,20210802,20210822,21.1,86,43,20210828,423.3,85.5,34.2,11.6,20210818,20210818,20210818
106,동해,2021-09,20.8,24.2,17.6,28.3,15,20210921,20210924,20.2,26.9,12.8,20210921,20210923,17.6,84,40,20210911,176.8,103.5,11.3,5.2,20210901,20210901,20210925
106,동해,2021-10,15.8,20.2,12,29.5,3.8,20211003,20211018,13.9,24.9,4.2,20211010,20211017,10.9,76,26,20211026,150.5,43.4,11.9,4.8,20211006,20211006,20211006
106,동해,2021-11,10.9,15.5,6.6,20.5,0.8,20211119,20211123,7.3,15.1,1.5,20211107,20211123,1,54,11,20211129,7.6,3.1,,,20211130,,
106,동해,2021-12,4.8,9.1,0.2,15.3,-9.6,20211221,20211226,4.3,10.4,0.8,20211207,20211217,-6.7,46,14,20211228,34.4,21.3,,,20211225,,
106,동해,2022-01,2.1,6,-2,9.7,-6.5,20220108,20220112,3.4,7.3,0.8,20220124,20220117,-9.1,47,11,20220131,10.8,7.8,,,20220120,,
106,동해,2022-02,2.4,6.9,-1.7,15,-7.7,20220226,20220217,2.9,8.3,0.9,20220214,20220224,-11.4,38,8,20220224,0.8,0.5,,,20220227,,
106,동해,2022-03,8.6,12.7,4.4,21.7,-1.1,20220311,20220307,6.7,14.5,1.1,20220326,20220305,0.1,61,10,20220305,94.4,30.5,,,20220319,,
106,동해,2022-04,14.6,19.3,9.8,30,2.9,20220410,20220401,9,19.9,3,20220426,20220405,4.7,57,10,20220410,42.7,14.9,5.1,1.1,20220426,20220426,20220426
106,동해,2022-05,18.3,22.8,13.7,32.7,6.7,20220528,20220503,11.1,18.9,4.2,20220525,20220501,8,56,17,20220528,4.4,2.3,1.4,1.2,20220507,20220502,20220502
106,동해,2022-06,21.1,24.9,17.9,34.1,13.2,20220625,20220609,19.8,33.4,6.8,20220627,20220601,16.9,80,20,20220601,118,66.1,25.9,7.2,20220606,20220606,20220624
106,동해,2022-07,23.9,27.2,21.8,33.4,19.5,20220708,20220723,27,33.2,20.1,20220731,20220720,22.3,92,46,20220708,159.7,37.5,14,7.3,20220721,20220715,20220715
106,동해,2022-08,24.4,27.6,21.6,34,15,20220804,20220828,25.7,34.8,12.9,20220807,20220827,21.3,85,36,20220827,237.2,72,13.7,2.9,20220830,20220810,20220810
106,동해,2022-09,20.2,24.3,16.4,27.4,11.7,20220917,20220922,19.3,30.7,8.2,20220918,20220924,16.5,81,28,20220924,116.9,65.6,8.8,3.5,20220906,20220906,20220919
106,동해,2022-10,14.5,18.8,10.8,29.1,6,20221001,20221019,12.3,25.6,4.6,20221004,20221019,9.3,75,16,20221022,260.4,90.3,20.4,6.2,20221004,20221004,20221004
106,동해,2022-11,12.1,16.7,7.6,23.2,-1.9,20221112,20221130,8.4,19.4,1.1,20221113,20221130,3.2,58,11,20221126,55.7,24.8,,,20221123,,
106,동해,2022-12,2.3,6.4,-1.7,13.6,-8.7,20221212,20221223,2.9,7.7,0.6,20221211,20221214,-11.6,37,12,20221216,0.4,0.4,,,20221213,,
106,동해,2023-01,2.8,7,-1.4,17.9,-12.4,20230112,20230125,3.4,12.1,0.7,20230113,20230125,-10.2,42,10,20230104,63.7,33.2,,,20230114,,
106,동해,2023-02,4.6,8.4,0.5,16.4,-3.2,20230228,20230222,4.6,8.5,1.3,20230227,20230220,-4.6,56,11,20230228,70.7,23.4,,,20230215,,
106,동해,2023-03,10.6,15,6.1,24.8,0.6,20230330,20230313,7,15,1.3,20230323,20230313,0.6,55,10,20230330,9.4,8.9,,,20230323,,
106,동해,2023-04,14,18.4,9.3,29.6,5.9,20230420,20230417,8.9,17.7,1.6,20230429,20230412,4.3,58,8,20230412,11.4,9.4,2.5,0.7,20230405,20230405,20230405
106,동해,2023-05,17.4,21.6,13.3,34.3,6.1,20230517,20230508,13.3,22.8,5.5,20230527,20230501,10.7,69,12,20230517,73.6,40.9,6.2,1.4,20230506,20230506,20230506
106,동해,2023-06,21.5,25.5,18,32.1,14.8,20230628,20230601,19.1,32.2,7.8,20230627,20230603,16.4,77,21,20230604,111.6,38.5,18.7,8,20230621,20230621,20230611
106,동해,2023-07,24.7,28.3,21.9,34,18.6,20230706,20230708,26.8,34,17.3,20230728,20230706,22.1,87,37,20230706,75.4,17.2,5.4,2.4,20230715,20230709,20230709
106,동해,2023-08,24.8,28.2,22.4,35.7,20,20230803,20230831,27.5,35.4,21.6,20230821,20230811,22.6,89,40,20230803,392.8,203.5,44.5,9.9,20230810,20230810,20230809
108,서울,2013-08,27.7,31.1,24.8,33.9,21.1,20130821,20130831,25.4,33.6,12.8,20130809,20130825,21.1,69,28,20130825,148.6,45,43.5,15,20130806,20130806,20130806
108,서울,2013-09,21.8,25.9,18,31.1,10.9,20130918,20130927,16.2,26.9,4.4,20130913,20130926,13.6,63,16,20130926,138.5,50,13,4.5,20130913,20130913,20130910
108,서울,2013-10,15.8,21.2,10.9,28.1,4.3,20131005,20131026,10.6,22.2,3.4,20131008,20131025,7,59,19,20131005,13.5,6.5,6,4.5,20131011,20131011,20131011
108,서울,2013-11,6.2,10.7,2.1,20.7,-6.4,20131101,20131128,5.9,13.1,1.7,20131106,20131128,-2.1,58,18,20131108,46.8,14,,,20131124,,
108,서울,2013-12,-0.2,3.5,-3.5,11,-9.8,20131207,20131228,3.8,8.1,1.3,20131205,20131228,-7.3,60,20,20131206,24.7,14,,,20131209,,
108,서울,2014-01,-0.7,3.5,-4.9,8.2,-10.5,20140129,20140113,3.1,8.2,0.6,20140125,20140109,-10.7,50,13,20140129,13,5.3,,,20140120,,
108,서울,2014-02,1.9,6.6,-1.8,16.4,-10.5,20140226,20140204,3.8,8.6,0.7,20140202,20140204,-7.7,52,16,20140206,16.2,11,,,20140201,,
108,서울,2014-03,7.9,13.1,3.5,23.8,-4.6,20140328,20140307,6.7,16.3,1.6,20140329,20140309,-0.2,60,16,20140305,7.2,3.5,,,20140329,,
108,서울,2014-04,14,19.6,9.4,26.2,2.3,20140424,20140406,9.2,16.3,3,20140427,20140404,5.1,60,15,20140401,31,13.5,3.5,1,20140428,20140429,20140429
108,서울,2014-05,18.9,25.3,13.8,33.3,6.8,20140531,20140505,12.6,22.2,3.8,20140528,20140506,9.8,59,18,20140506,63,23,9,2.5,20140511,20140511,20140525
108,서울,2014-06,23.1,27.8,19.7,31.1,17.3,20140606,20140612,20,26.6,14.4,20140621,20140606,17.5,73,32,20140606,98.1,33,14.5,10.5,20140603,20140623,20140623
108,서울,2014-07,26.1,30.6,22.9,34.4,19.1,20140731,20140724,24.6,35.4,15.1,20140731,20140710,20.7,74,27,20140707,207.9,59.5,34.5,14.5,20140725,20140725,20140702
108,서울,2014-08,25.2,29,22.1,35.8,18.3,20140802,20140811,24.2,34.2,14.6,20140804,20140809,20.4,77,32,20140809,172.8,46.5,25.5,7.5,20140821,20140810,20140810
108,서울,2014-09,22.1,27,18,31.3,14.9,20140907,20140919,17.8,26.4,9,20140901,20140920,15.3,69,22,20140920,88.1,57.5,11.5,4,20140903,20140903,20140903
108,서울,2014-10,15.6,21.4,10.7,29,2.7,20141012,20141028,11.1,21.6,3.6,20141002,20141027,7.8,63,15,20141028,52.2,21.5,6,2.5,20141020,20141002,20141002
108,서울,2014-11,9,13.8,4.9,22.9,-3.1,20141101,20141113,7.1,13.5,1.5,20141101,20141112,1.1,61,18,20141110,41.5,18,,,20141128,,
108,서울,2014-12,-2.9,1.5,-6.7,7.9,-13.2,20141201,20141218,2.9,9.4,0.9,20141201,20141218,-10.9,56,21,20141202,17.9,10.5,,,20141215,,
108,서울,2015-01,-0.9,3.6,-4.8,9,-9.8,20150115,20150101,3.4,8.7,1.1,20150126,20150107,-9,56,22,20150113,11.3,4,,,20150118,,
108,서울,2015-02,1,6,-2.9,13,-13,20150215,20150209,4.1,9.9,0.7,20150222,20150208,-6.8,59,17,20150212,22.7,10.5,,,20150216,,
108,서울,2015-03,6.3,12.4,1,21.9,-6.9,20150320,20150310,4.4,14.3,1.2,20150331,20150310,-6,45,9,20150322,9.6,5.5,,,20150303,,
108,서울,2015-04,13.3,18.8,8.4,28.3,3.5,20150430,20150408,8,19.9,3.1,20150402,20150426,2.9,55,11,20150418,80.5,28,16.5,8.5,20150402,20150402,20150402
108,서울,2015-05,18.9,24.9,13.6,32.2,8.3,20150528,20150505,11,20.8,3.1,20150503,20150504,7.5,53,12,20150517,28.9,14,6.5,3,20150511,20150511,20150511
108,서울,2015-06,23.6,29.5,18.9,34.9,15.6,20150610,20150621,16.8,25.2,5.6,20150630,20150603,14.4,60,13,20150603,99,44.5,25.5,10.5,20150620,20150620,20150620
108,서울,2015-07,25.8,30,22.6,36,18.2,20150711,20150704,23.4,33.2,10.9,20150722,20150702,19.6,71,28,20150702,226,80,31,9.5,20150725,20150725,20150725
108,서울,2015-08,26.3,30.8,22.8,34.4,18.9,20150807,20150826,23.5,32.8,13.1,20150807,20150827,19.9,70,29,20150827,72.9,29,21.5,15.5,20150816,20150816,20150816
108,서울,2015-09,22.4,28.1,17.5,31,14.2,20150922,20150927,14.8,24.4,6.2,20150904,20150927,12.4,56,15,20150927,26,18,16.5,12,20150903,20150903,20150903
108,서울,2015-10,15.5,21.2,10.8,26.6,1.1,20151017,20151031,10.8,20.4,2.7,20151001,20151030,7.1,61,17,20151009,81.5,35,16.5,5.5,20151001,20151001,20151024
108,서울,2015-11,8.9,12.7,5.9,21,-7.3,20151112,20151127,8.6,15.5,2.3,20151114,20151127,4,74,23,20151101,104.6,24.5,,,20151107,,
108,서울,2015-12,1.6,6,-2.1,12.2,-9.5,20151213,20151228,4.3,10.9,1,20151202,20151228,-5.9,60,19,20151225,29.1,13.5,,,20151202,,
108,서울,2016-01,-3.2,1.1,-6.8,9.5,-18,20160102,20160124,2.8,9,0.7,20160102,20160124,-12,53,17,20160131,1,0.4,,,20160113,,
108,서울,2016-02,0.2,5.1,-4.1,14.4,-10,20160213,20160215,3.5,15.1,1.1,20160213,20160215,-9.4,52,16,20160226,47.6,21,,,20160213,,
108,서울,2016-03,7,12.6,2.4,21.4,-7.5,20160331,20160301,5.2,13.8,1.3,20160305,20160301,-3.5,51,15,20160331,40.5,40,,,20160305,,
108,서울,2016-04,14.1,20.3,9.1,29.6,5.1,20160426,20160404,8.3,15.2,3.2,20160421,20160423,3.6,55,13,20160424,76.8,23.5,7.5,2,20160416,20160417,20160417
108,서울,2016-05,19.6,25.7,14.1,31.9,8.9,20160519,20160503,12,20.6,5,20160515,20160521,9.1,56,10,20160520,160.5,45,12,3.5,20160515,20160515,20160515
108,서울,2016-06,23.6,28.7,19.5,32.2,17.1,20160605,20160601,17.9,30,8.8,20160622,20160602,15.5,63,21,20160605,54.4,30.5,26,16.5,20160622,20160622,20160622
108,서울,2016-07,26.2,29.8,23.3,34.1,19.8,20160722,20160716,24.4,32.4,16.8,20160729,20160703,20.6,73,37,20160719,358.2,108.5,51.5,20.5,20160701,20160729,20160701
108,서울,2016-08,28,32.6,24.5,36.6,16.1,20160821,20160831,24,34.4,9.3,20160819,20160827,20,64,27,20160827,67.1,20,11.5,4.5,20160826,20160819,20160819
108,서울,2016-09,23.1,27.9,19.3,31.1,14.3,20160905,20160921,18,24.9,8.4,20160906,20160920,15.5,65,26,20160920,33,13.5,4.5,3,20160927,20160902,20160902
108,서울,2016-10,16.1,21.3,11.6,29,0.7,20161004,20161031,11.7,25.2,2.2,20161003,20161030,8.2,62,13,20161030,74.8,37,10,2.5,20161025,20161025,20161025
108,서울,2016-11,6.8,11.6,2.8,18.6,-6.2,20161119,20161124,6.2,15.5,1.5,20161114,20161124,-1.8,57,19,20161120,16.7,5.5,,,20161107,,
108,서울,2016-12,1.2,5.8,-2.7,13.6,-9.8,20161220,20161216,4.2,12.4,1.3,20161222,20161216,-6.4,59,16,20161206,61.1,29,,,20161221,,
108,서울,2017-01,-1.8,2.9,-5.8,11.4,-12.6,20170106,20170123,3.2,7.8,0.9,20170102,20170115,-10.3,55,17,20170128,14.9,4.5,,,20170129,,
108,서울,2017-02,-0.2,4.8,-4.7,12.3,-9.3,20170228,20170210,3.3,10.6,1.2,20170216,20170202,-9.2,54,18,20170227,11.1,5.1,,,20170222,,
108,서울,2017-03,6.3,12.3,1.7,18.9,-5.3,20170319,20170308,4.5,10.4,1.5,20170331,20170307,-4.9,48,15,20170318,7.9,5,,,20170301,,
108,서울,2017-04,13.9,20,9.1,27.8,3.1,20170430,20170402,8,14.5,1.3,20170430,20170412,2.9,52,10,20170412,61.6,37.5,8.5,2.5,20170405,20170405,20170418
108,서울,2017-05,19.5,25.4,14.4,30.3,10,20170530,20170506,11.4,18.9,2.8,20170531,20170506,8.3,52,7,20170530,16.1,6,6,3.5,20170513,20170513,20170513
108,서울,2017-06,23.3,28.8,18.7,34.1,14.5,20170623,20170606,15.7,24.9,5.5,20170626,20170610,13.1,57,14,20170610,66.6,29,17,4.5,20170626,20170626,20170626
108,서울,2017-07,26.9,30.4,24.3,35.4,21.9,20170725,20170703,26.9,35.6,17.3,20170723,20170727,22.2,77,38,20170725,621,144.5,53,16,20170710,20170703,20170702
108,서울,2017-08,25.9,29.7,22.9,35.3,16.1,20170804,20170830,23.7,34,6.7,20170823,20170830,19.7,71,19,20170825,297,124.5,35.5,13,20170820,20170815,20170820
108,서울,2017-09,22.1,27.4,17.5,31.4,11.2,20170926,20170929,16,25,2.8,20170919,20170926,13.6,61,20,20170929,35,24,9,5,20170911,20170911,20170919
108,서울,2017-10,16.4,22.5,11.6,29.4,2.5,20171002,20171030,10.7,23.2,2.2,20171011,20171030,7,56,16,20171030,26.5,20,6,2.5,20171011,20171011,20171011
108,서울,2017-11,5.6,10.5,1.3,18.4,-6.6,20171107,20171119,5.4,15.7,0.9,20171102,20171130,-3.9,54,13,20171130,40.7,24,,,20171125,,
108,서울,2017-12,-1.9,2.2,-5.7,8.7,-12.3,20171223,20171212,3.3,8.2,0.8,20171224,20171227,-10.3,56,14,20171226,34.8,20,,,20171224,,
108,서울,2018-01,-4,0.1,-7.3,8.7,-17.8,20180117,20180126,2.5,7.3,0.5,20180115,20180125,-13.9,48,16,20180121,8.5,3.3,,,20180122,,
108,서울,2018-02,-1.6,3.3,-5.9,10.4,-13.4,20180226,20180207,2.6,7.5,0.7,20180228,20180210,-13,45,13,20180221,29.6,25,,,20180228,,
108,서울,2018-03,8.1,13.6,3.8,22.1,-6.7,20180314,20180302,6.6,15.8,1.5,20180315,20180302,-0.2,59,13,20180303,49.5,27,,,20180315,,
108,서울,2018-04,13,18.5,8.1,26.3,0.1,20180420,20180409,8,16.4,2.1,20180430,20180407,2.6,55,8,20180421,130.3,59,8.5,2.5,20180423,20180423,20180423
108,서울,2018-05,18.2,23.3,13.4,29.6,6.9,20180526,20180503,13.1,26.4,4.8,20180517,20180521,10.1,63,22,20180525,222,83,35,13.5,20180517,20180516,20180516
108,서울,2018-06,23.1,28.4,18.9,32.9,16.3,20180625,20180616,17.3,30,8.7,20180630,20180602,14.9,63,19,20180603,171.5,71.5,22.5,11,20180626,20180628,20180628
108,서울,2018-07,27.8,32.1,24.2,38.3,17.7,20180731,20180708,24.6,35.2,11.2,20180728,20180708,20.6,68,29,20180721,185.6,83.5,25,9.5,20180701,20180702,20180701
108,서울,2018-08,28.8,33.3,25.2,39.6,20.2,20180801,20180827,24.9,36.1,12.7,20180812,20180817,20.8,65,25,20180817,202.6,96.5,43.5,25.5,20180828,20180828,20180828
108,서울,2018-09,21.5,26,17.6,30.9,10.8,20180901,20180925,15.4,29.7,6.8,20180903,20180930,12.9,61,23,20180925,68.5,34.5,20,5.5,20180903,20180903,20180903
108,서울,2018-10,13.1,18.6,8.5,25.6,0.7,20181004,20181030,8.9,18.9,3.6,20181006,20181030,4.6,59,16,20181017,120.5,55.5,10.5,3,20181006,20181006,20181005
108,서울,2018-11,7.8,13.2,3.6,19.4,-3.1,20181104,20181123,6.3,15.4,1.4,20181108,20181128,-1,58,12,20181128,79.1,64,,,20181108,,
108,서울,2018-12,-0.6,4.1,-4.7,13.5,-14.4,20181203,20181228,3.1,15.1,0.5,20181203,20181227,-11.6,46,16,20181231,16.4,9.5,,,20181203,,
108,서울,2019-01,-0.9,4.1,-5.1,8.5,-10.1,20190119,20190116,2.7,6,0.9,20190120,20190131,-12,46,11,20190124,0,0,,,20190128,,
108,서울,2019-02,1,6,-3.2,14.5,-10.2,20190223,20190208,3.2,8.4,0.9,20190203,20190214,-10.1,47,15,20190223,23.8,16,,,20190203,,
108,서울,2019-03,7.1,12.4,2.7,17.6,-1.7,20190326,20190314,5.1,11.6,1.5,20190321,20190313,-3.4,51,10,20190309,26.8,16.5,,,20190320,,
108,서울,2019-04,12.1,17.6,7.2,28.2,0.3,20190422,20190401,7.2,17.7,1.9,20190424,20190401,0.7,51,10,20190416,47.3,17.4,3.8,1.2,20190409,20190409,20190425
108,서울,2019-05,19.4,25.6,13.7,33.4,8.4,20190524,20190507,10.2,22.8,2.8,20190519,20190506,6.4,47,12,20190506,37.8,22,6.1,2.2,20190519,20190520,20190520
108,서울,2019-06,22.5,27.7,18.1,32.8,14.1,20190625,20190602,16.1,25.2,7,20190627,20190602,13.8,61,22,20190602,74,35.3,12.1,4.7,20190607,20190607,20190618
108,서울,2019-07,25.9,30.1,22.7,36.1,19.3,20190706,20190710,22.6,33.2,12.3,20190725,20190707,19.1,69,24,20190706,194.4,62.3,26.3,11.9,20190731,20190731,20190731
108,서울,2019-08,27.2,31.6,23.6,36.8,18.5,20190806,20190831,24.2,37.6,12.6,20190803,20190823,20.4,69,28,20190823,190.5,56.2,29.4,7.6,20190812,20190829,20190829
108,서울,2019-09,22.6,27.1,19,30.5,13.6,20190916,20190919,17.8,31.3,7.6,20190906,20190919,15.1,65,24,20190917,139.8,63.2,18.4,6,20190910,20190905,20190910
108,서울,2019-10,16.4,21.8,11.8,28.2,4.7,20191001,20191027,11.7,24.3,5.2,20191002,20191008,8.5,62,23,20191009,55.5,25.4,5.6,1.9,20191007,20191007,20191002
108,서울,2019-11,7.6,12.9,3.1,22.1,-4.6,20191103,20191120,6.1,16.2,1.3,20191101,20191114,-1.5,56,14,20191108,78.8,21.1,,,20191117,,
108,서울,2019-12,1.4,5.3,-2.6,12.9,-10.9,20191216,20191231,4.2,11.6,0.9,20191217,20191206,-6.5,58,17,20191205,22.6,9.8,,,20191217,,
108,서울,2020-01,1.6,5.9,-1.7,11.9,-6.5,20200126,20200101,3.9,10.7,1.5,20200108,20200114,-6.9,56,17,20200118,60.5,46.3,,,20200107,,
108,서울,2020-02,2.5,7.2,-1.3,15.6,-11.8,20200215,20200206,4.6,10.2,1,20200212,20200207,-5.6,58,14,20200207,53.1,16.6,,,20200225,,
108,서울,2020-03,7.7,13.3,2.6,20.6,-2.8,20200326,20200305,4.8,15.3,1.3,20200327,20200328,-4.4,46,11,20200328,16.3,11.8,,,20200310,,
108,서울,2020-04,11.1,16.6,6.3,23.8,1.9,20200416,20200405,6.6,16.6,1.4,20200430,20200405,-0.1,50,10,20200404,16.9,10.3,3.9,3,20200419,20200417,20200417
108,서울,2020-05,18,23.3,13.7,30,9.2,20200530,20200520,13.5,20.5,3.3,20200502,20200508,10.9,67,11,20200508,112.4,29.8,19.8,11.5,20200518,20200518,20200518
108,서울,2020-06,23.9,29,19.9,35.4,14.8,20200622,20200602,19.4,24.6,11.1,20200625,20200601,16.9,68,26,20200622,139.6,64.7,15.9,4.7,20200630,20200630,20200630
108,서울,2020-07,24.1,28,21.1,32.9,17.2,20200709,20200714,22.7,30.6,15.4,20200731,20200703,19.4,77,34,20200703,270.4,103.1,27.1,9.3,20200723,20200729,20200729
108,서울,2020-08,26.5,29.3,24.4,34.5,21.5,20200826,20200823,29.2,34.4,23.2,20200810,20200823,23.6,85,49,20200825,675.7,102.6,32.5,14.9,20200803,20200830,20200803
108,서울,2020-09,21.4,25.6,18,29.5,13.6,20200901,20200921,17.9,29.5,9.2,20200902,20200919,15.4,71,27,20200919,181.5,61,34,15.3,20200907,20200930,20200930
108,서울,2020-10,14.3,19.5,9.6,23.6,3.2,20201001,20201024,10,20.5,3.8,20201003,20201014,6.1,61,20,20201014,0,0,0,0,20201022,20201022,20201022
108,서울,2020-11,8,12.6,4,20,-3.6,20201117,20201130,7.4,21.4,2.2,20201119,20201128,1,64,18,20201108,120.1,86.9,,,20201119,,
108,서울,2020-12,-0.3,3.9,-4.2,11.4,-12.9,20201228,20201231,3.7,8.4,1.1,20201224,20201215,-8,58,24,20201217,4.6,2.9,,,20201213,,
108,서울,2021-01,-2.4,2.2,-6.8,13.9,-18.6,20210125,20210108,3.4,9.9,0.7,20210115,20210108,-10.2,58,19,20210119,18.9,9.2,,,20210121,,
108,서울,2021-02,2.7,7.9,-2.2,17.4,-10.6,20210221,20210218,4.4,9.8,1.3,20210221,20210218,-6,56,18,20210226,7.1,3.4,,,20210203,,
